Freq.	V(vout)
6.02559586074351e+003	1.00006923673478e+001,-3.89736923048176e-002
6.16595001861475e+003	1.00007006693271e+001,-3.98815675193600e-002
6.30957344480186e+003	1.00007093625826e+001,-4.08105942435278e-002
6.45654229034648e+003	1.00007184655559e+001,-4.17612654846545e-002
6.60693448007588e+003	1.00007279975583e+001,-4.27340857340868e-002
6.76082975391974e+003	1.00007379788110e+001,-4.37295712719923e-002
6.91830970918928e+003	1.00007484304887e+001,-4.47482504228813e-002
7.07945784384129e+003	1.00007593747638e+001,-4.57906638580557e-002
7.24435960074981e+003	1.00007708348544e+001,-4.68573648555359e-002
7.41310241300908e+003	1.00007828350727e+001,-4.79489196198935e-002
7.58577575029174e+003	1.00007954008769e+001,-4.90659075843081e-002
7.76247116628682e+003	1.00008085589255e+001,-5.02089217051615e-002
7.94328234724272e+003	1.00008223371338e+001,-5.13785687934967e-002
8.12830516164089e+003	1.00008367647330e+001,-5.25754698365765e-002
8.31763771102661e+003	1.00008518723317e+001,-5.38002603222201e-002
8.51138038202366e+003	1.00008676919823e+001,-5.50535906129339e-002
8.70963589956070e+003	1.00008842572476e+001,-5.63361262517351e-002
8.91250938133734e+003	1.00009016032729e+001,-5.76485483388918e-002
9.12010839355898e+003	1.00009197668607e+001,-5.89915539055078e-002
9.33254300796979e+003	1.00009387865477e+001,-6.03658562795464e-002
9.54992586021424e+003	1.00009587026887e+001,-6.17721854697353e-002
9.77237220955798e+003	1.00009795575395e+001,-6.32112885665275e-002
9.99999999999987e+003	1.00010013953492e+001,-6.46839301456596e-002
1.02329299228074e+004	1.00010242624533e+001,-6.61908926542625e-002
1.04712854805089e+004	1.00010482073711e+001,-6.77329768729217e-002
1.07151930523759e+004	1.00010732809099e+001,-6.93110023280621e-002
1.09647819614317e+004	1.00010995362738e+001,-7.09258077264401e-002
1.12201845430195e+004	1.00011270291728e+001,-7.25782514350608e-002
1.14815362149687e+004	1.00011558179466e+001,-7.42692119330695e-002
1.17489755493951e+004	1.00011859636844e+001,-7.59995882761602e-002
1.20226443461740e+004	1.00012175303562e+001,-7.77703005901555e-002
1.23026877081237e+004	1.00012505849487e+001,-7.95822906199955e-002
