Freq.	V(vout)
1.94984459975803e+002	6.44056309044354e-004,-1.68205919335953e-003
1.99526231496887e+002	7.09406635952921e-004,-1.70069566182235e-003
2.04173794466952e+002	7.76992289394682e-004,-1.71670285335796e-003
2.08929613085403e+002	8.46721129545053e-004,-1.72986844613223e-003
2.13796208950222e+002	9.18482077715407e-004,-1.73997824927215e-003
2.18776162394954e+002	9.92143936572038e-004,-1.74681776414310e-003
2.23872113856832e+002	1.06755429913678e-003,-1.75017397920204e-003
2.29086765276776e+002	1.14453858435505e-003,-1.74983740511886e-003
2.34422881531991e+002	1.22289924133592e-003,-1.74560435156714e-003
2.39883291901947e+002	1.30241516815183e-003,-1.73727944052770e-003
2.45470891568501e+002	1.38284139402245e-003,-1.72467834310370e-003
2.51188643150956e+002	1.46390907545126e-003,-1.70763071775851e-003
2.57039578276885e+002	1.54532585706152e-003,-1.68598331769330e-003
2.63026799189536e+002	1.62677664610849e-003,-1.65960322400746e-003
2.69153480392690e+002	1.70792484556760e-003,-1.62838114968196e-003
2.75422870333815e+002	1.78841408400016e-003,-1.59223474775605e-003
2.81838293126443e+002	1.86787047085808e-003,-1.55111184591593e-003
2.88403150312659e+002	1.94590539340820e-003,-1.50499351976812e-003
2.95120922666637e+002	2.02211885611075e-003,-1.45389690909448e-003
3.01995172040200e+002	2.09610334534602e-003,-1.39787767618446e-003
3.09029543251357e+002	2.16744818235390e-003,-1.33703200369435e-003
3.16227766016836e+002	2.23574430587205e-003,-1.27149803209440e-003
3.23593656929626e+002	2.30058940419651e-003,-1.20145664416821e-003
3.31131121482589e+002	2.36159329540350e-003,-1.12713151653106e-003
3.38844156139200e+002	2.41838343555369e-003,-1.04878837573433e-003
3.46736850452529e+002	2.47061041918368e-003,-9.66733418869669e-004
3.54813389233573e+002	2.51795332555306e-003,-8.81310884950580e-004
3.63078054770099e+002	2.56012475905796e-003,-7.92899792628545e-004
3.71535229097170e+002	2.59687543375844e-003,-7.01909890579428e-004
3.80189396320558e+002	2.62799816051905e-003,-6.08776897511619e-004
3.89045144994278e+002	2.65333111079220e-003,-5.13957137428265e-004
3.98107170553494e+002	2.67276025305154e-003,-4.17921700765855e-004
4.07380277804110e+002	2.68622088529440e-003,-3.21150281749436e-004
4.16869383470332e+002	2.69369821845119e-003,-2.24124855480450e-004
4.26579518801589e+002	2.69522699922565e-003,-1.27323364067137e-004
4.36515832240163e+002	2.69089019493174e-003,-3.12135791827938e-005
4.46683592150960e+002	2.68081679536887e-003,6.37527010068023e-005
4.57088189614872e+002	2.66517881590691e-003,1.57144978859240e-004
4.67735141287195e+002	2.64418761024295e-003,2.48558788446372e-004
4.78630092322635e+002	2.61808961964324e-003,3.37619737260535e-004
4.89778819368443e+002	2.58716169725286e-003,4.23986793412030e-004
5.01187233627268e+002	2.55170615107775e-003,5.07354782743496e-004
5.12861383991361e+002	2.51204564780103e-003,5.87456088928943e-004
5.24807460249769e+002	2.46851811235826e-003,6.64061576043135e-004
5.37031796370249e+002	2.42147174612237e-003,7.36980776151415e-004
5.49540873857620e+002	2.37126027078810e-003,8.06061403392366e-004
5.62341325190345e+002	2.31823848682150e-003,8.71188270364941e-004
5.75439937337152e+002	2.26275821585907e-003,9.32281692282465e-004
5.88843655355584e+002	2.20516467680561e-003,9.89295469500144e-004
6.02559586074353e+002	2.14579332653460e-003,1.04221454007302e-003
6.16595001861477e+002	2.08496717878285e-003,1.09105239153366e-003
6.30957344480188e+002	2.02299459958973e-003,1.13584831576486e-003
6.45654229034650e+002	1.96016756478593e-003,1.17666458338755e-003
