Freq.	V(vout)
3.38844156139201e+001	1.00005067738680e+001,-2.59870583296845e-004
3.46736850452530e+001	1.00005067741014e+001,-2.65923746794005e-004
3.54813389233574e+001	1.00005067743458e+001,-2.72117906590543e-004
3.63078054770100e+001	1.00005067746017e+001,-2.78456346914604e-004
3.71535229097171e+001	1.00005067748697e+001,-2.84942428452563e-004
3.80189396320559e+001	1.00005067751503e+001,-2.91579590269042e-004
3.89045144994279e+001	1.00005067754441e+001,-2.98371351425014e-004
3.98107170553495e+001	1.00005067757518e+001,-3.05321313033207e-004
4.07380277804111e+001	1.00005067760739e+001,-3.12433160045116e-004
4.16869383470333e+001	1.00005067764113e+001,-3.19710663256283e-004
4.26579518801591e+001	1.00005067767646e+001,-3.27157681295362e-004
4.36515832240164e+001	1.00005067771345e+001,-3.34778162693817e-004
4.46683592150961e+001	1.00005067775218e+001,-3.42576147884690e-004
4.57088189614873e+001	1.00005067779274e+001,-3.50555771462810e-004
4.67735141287196e+001	1.00005067783521e+001,-3.58721264365892e-004
4.78630092322636e+001	1.00005067787968e+001,-3.67076956059774e-004
4.89778819368444e+001	1.00005067792625e+001,-3.75627276818643e-004
5.01187233627270e+001	1.00005067797501e+001,-3.84376760123400e-004
5.12861383991362e+001	1.00005067802607e+001,-3.93330045064886e-004
5.24807460249770e+001	1.00005067807954e+001,-4.02491878833907e-004
5.37031796370250e+001	1.00005067813553e+001,-4.11867119130679e-004
5.49540873857622e+001	1.00005067819415e+001,-4.21460736787020e-004
5.62341325190346e+001	1.00005067825554e+001,-4.31277818538795e-004
5.75439937337154e+001	1.00005067831982e+001,-4.41323569536134e-004
5.88843655355586e+001	1.00005067838713e+001,-4.51603316092271e-004
6.02559586074355e+001	1.00005067845762e+001,-4.62122508710925e-004
6.16595001861479e+001	1.00005067853142e+001,-4.72886724838785e-004
6.30957344480190e+001	1.00005067860871e+001,-4.83901671743343e-004
6.45654229034652e+001	1.00005067868963e+001,-4.95173189727569e-004
6.60693448007593e+001	1.00005067877437e+001,-5.06707255152115e-004
6.76082975391978e+001	1.00005067886311e+001,-5.18509983426910e-004
6.91830970918933e+001	1.00005067895602e+001,-5.30587632606116e-004
7.07945784384134e+001	1.00005067905332e+001,-5.42946606325904e-004
7.24435960074986e+001	1.00005067915520e+001,-5.55593457591295e-004
7.41310241300914e+001	1.00005067926188e+001,-5.68534891856091e-004
7.58577575029180e+001	1.00005067937359e+001,-5.81777770880053e-004
7.76247116628688e+001	1.00005067949056e+001,-5.95329116153378e-004
7.94328234724277e+001	1.00005067961305e+001,-6.09196112861485e-004
8.12830516164095e+001	1.00005067974131e+001,-6.23386113386285e-004
8.31763771102667e+001	1.00005067987561e+001,-6.37906641541548e-004
8.51138038202372e+001	1.00005068001624e+001,-6.52765396240028e-004
8.70963589956076e+001	1.00005068016350e+001,-6.67970255835683e-004
8.91250938133741e+001	1.00005068031770e+001,-6.83529282054609e-004
9.12010839355905e+001	1.00005068047917e+001,-6.99450724617162e-004
9.33254300796986e+001	1.00005068064825e+001,-7.15743025262568e-004
9.54992586021431e+001	1.00005068082530e+001,-7.32414822336900e-004
9.77237220955805e+001	1.00005068101069e+001,-7.49474955500293e-004
9.99999999999995e+001	1.00005068120482e+001,-7.66932470158461e-004
1.02329299228075e+002	1.00005068140809e+001,-7.84796622676889e-004
1.04712854805089e+002	1.00005068162095e+001,-8.03076884734261e-004
1.07151930523760e+002	1.00005068184384e+001,-8.21782948880535e-004
1.09647819614318e+002	1.00005068207723e+001,-8.40924733237709e-004
1.12201845430196e+002	1.00005068232162e+001,-8.60512387093622e-004
1.14815362149688e+002	1.00005068257753e+001,-8.80556296025987e-004
1.17489755493952e+002	1.00005068284551e+001,-9.01067087581792e-004
1.20226443461741e+002	1.00005068312611e+001,-9.22055636887528e-004
1.23026877081237e+002	1.00005068341993e+001,-9.43533072420528e-004
1.25892541179416e+002	1.00005068372760e+001,-9.65510781639915e-004
1.28824955169313e+002	1.00005068404977e+001,-9.88000417658743e-004
1.31825673855640e+002	1.00005068438713e+001,-1.01101390451126e-003
1.34896288259165e+002	1.00005068474038e+001,-1.03456344453612e-003
1.38038426460288e+002	1.00005068511029e+001,-1.05866152384299e-003
1.41253754462275e+002	1.00005068549762e+001,-1.08332091951790e-003
1.44543977074592e+002	1.00005068590321e+001,-1.10855470641574e-003
1.47910838816820e+002	1.00005068632792e+001,-1.13437626379431e-003
1.51356124843620e+002	1.00005068677264e+001,-1.16079928255231e-003
1.54881661891247e+002	1.00005068723832e+001,-1.18783777252861e-003
1.58489319246110e+002	1.00005068772595e+001,-1.21550607010614e-003
1.62181009735892e+002	1.00005068823656e+001,-1.24381884514252e-003
1.65958690743755e+002	1.00005068877123e+001,-1.27279110958319e-003
1.69824365246173e+002	1.00005068933110e+001,-1.30243822482861e-003
1.73780082874936e+002	1.00005068991736e+001,-1.33277591013308e-003
1.77827941003891e+002	1.00005069053124e+001,-1.36382025118180e-003
1.81970085860997e+002	1.00005069117406e+001,-1.39558770797258e-003
1.86208713666286e+002	1.00005069184717e+001,-1.42809512394504e-003
1.90546071796323e+002	1.00005069255201e+001,-1.46135973517290e-003
1.94984459975803e+002	1.00005069329006e+001,-1.49539917885965e-003
1.99526231496887e+002	1.00005069406290e+001,-1.53023150318208e-003
2.04173794466952e+002	1.00005069487216e+001,-1.56587517682288e-003
2.08929613085403e+002	1.00005069571956e+001,-1.60234909855262e-003
2.13796208950222e+002	1.00005069660689e+001,-1.63967260723763e-003
2.18776162394954e+002	1.00005069753605e+001,-1.67786549243116e-003
2.23872113856832e+002	1.00005069850899e+001,-1.71694800423483e-003
2.29086765276776e+002	1.00005069952779e+001,-1.75694086533508e-003
2.34422881531991e+002	1.00005070059460e+001,-1.79786527990204e-003
2.39883291901947e+002	1.00005070171169e+001,-1.83974294687016e-003
2.45470891568501e+002	1.00005070288143e+001,-1.88259607042972e-003
2.51188643150956e+002	1.00005070410629e+001,-1.92644737184439e-003
2.57039578276885e+002	1.00005070538888e+001,-1.97132010162164e-003
2.63026799189536e+002	1.00005070673192e+001,-2.01723805219198e-003
2.69153480392690e+002	1.00005070813825e+001,-2.06422556948397e-003
2.75422870333815e+002	1.00005070961086e+001,-2.11230756722539e-003
2.81838293126443e+002	1.00005071115287e+001,-2.16150953925493e-003
2.88403150312659e+002	1.00005071276756e+001,-2.21185757270793e-003
2.95120922666637e+002	1.00005071445834e+001,-2.26337836320563e-003
3.01995172040200e+002	1.00005071622881e+001,-2.31609922789674e-003
3.09029543251357e+002	1.00005071808272e+001,-2.37004811998987e-003
3.16227766016836e+002	1.00005072002399e+001,-2.42525364379919e-003
3.23593656929626e+002	1.00005072205676e+001,-2.48174507025675e-003
3.31131121482589e+002	1.00005072418533e+001,-2.53955235220641e-003
3.38844156139200e+002	1.00005072641422e+001,-2.59870613957230e-003
3.46736850452529e+002	1.00005072874815e+001,-2.65923779646423e-003
3.54813389233573e+002	1.00005073119207e+001,-2.72117941793382e-003
3.63078054770099e+002	1.00005073375118e+001,-2.78456384616175e-003
