Freq.	V(vout)
Step Information: C1val=90n  (Run: 1/3)
1.34896288259165e+001	2.59910923069662e-002,9.66730756375494e-004
1.38038426460288e+001	2.59907184033843e-002,9.89284915484958e-004
1.41253754462275e+001	2.59903267049421e-002,1.01236700807794e-003
1.44543977074592e+001	2.59899163562568e-002,1.03598951546504e-003
1.47910838816820e+001	2.59894864600156e-002,1.06016522281402e-003
1.51356124843620e+001	2.59890360748436e-002,1.08490722716170e-003
1.54881661891248e+001	2.59885642130553e-002,1.11022894567845e-003
1.58489319246111e+001	2.59880698382846e-002,1.13614412419618e-003
1.62181009735892e+001	2.59875518629838e-002,1.16266684601069e-003
1.65958690743755e+001	2.59870091457856e-002,1.18981154097030e-003
1.69824365246174e+001	2.59864404887183e-002,1.21759299486296e-003
1.73780082874937e+001	2.59858446342662e-002,1.24602635911491e-003
1.77827941003892e+001	2.59852202622646e-002,1.27512716081480e-003
1.81970085860998e+001	2.59845659866202e-002,1.30491131307761e-003
1.86208713666286e+001	2.59838803518444e-002,1.33539512576387e-003
1.90546071796324e+001	2.59831618293889e-002,1.36659531657022e-003
1.94984459975804e+001	2.59824088137706e-002,1.39852902250878e-003
1.99526231496887e+001	2.59816196184714e-002,1.43121381179306e-003
2.04173794466952e+001	2.59807924715990e-002,1.46466769614980e-003
2.08929613085403e+001	2.59799255112933e-002,1.49890914357704e-003
2.13796208950222e+001	2.59790167808596e-002,1.53395709156963e-003
2.18776162394954e+001	2.59780642236135e-002,1.56983096083516e-003
2.23872113856833e+001	2.59770656774144e-002,1.60655066952405e-003
2.29086765276776e+001	2.59760188688695e-002,1.64413664799928e-003
2.34422881531991e+001	2.59749214071840e-002,1.68260985417292e-003
2.39883291901948e+001	2.59737707776323e-002,1.72199178943728e-003
2.45470891568502e+001	2.59725643346269e-002,1.76230451522172e-003
2.51188643150957e+001	2.59712992943525e-002,1.80357067020616e-003
2.57039578276885e+001	2.59699727269376e-002,1.84581348822569e-003
2.63026799189537e+001	2.59685815481288e-002,1.88905681690190e-003
2.69153480392690e+001	2.59671225104324e-002,1.93332513703868e-003
2.75422870333815e+001	2.59655921936844e-002,1.97864358282285e-003
2.81838293126444e+001	2.59639869950074e-002,2.02503796287203e-003
2.88403150312659e+001	2.59623031181069e-002,2.07253478217461e-003
2.95120922666637e+001	2.59605365618613e-002,2.12116126496983e-003
3.01995172040200e+001	2.59586831081485e-002,2.17094537861792e-003
3.09029543251358e+001	2.59567383088537e-002,2.22191585851399e-003
3.16227766016837e+001	2.59546974719946e-002,2.27410223410203e-003
3.23593656929627e+001	2.59525556468965e-002,2.32753485604872e-003
3.31131121482590e+001	2.59503076083423e-002,2.38224492464009e-003
3.38844156139201e+001	2.59479478396186e-002,2.43826451946801e-003
3.46736850452530e+001	2.59454705143690e-002,2.49562663047671e-003
3.54813389233574e+001	2.59428694771612e-002,2.55436519044405e-003
3.63078054770100e+001	2.59401382226642e-002,2.61451510897602e-003
3.71535229097171e+001	2.59372698733219e-002,2.67611230809713e-003
3.80189396320559e+001	2.59342571554041e-002,2.73919375952457e-003
3.89045144994279e+001	2.59310923732975e-002,2.80379752371752e-003
3.98107170553495e+001	2.59277673818963e-002,2.86996279079895e-003
4.07380277804111e+001	2.59242735569298e-002,2.93772992345133e-003
4.16869383470333e+001	2.59206017630584e-002,3.00714050189329e-003
4.26579518801591e+001	2.59167423195474e-002,3.07823737104918e-003
4.36515832240164e+001	2.59126849633147e-002,3.15106469002909e-003
4.46683592150961e+001	2.59084188091277e-002,3.22566798404173e-003
4.57088189614873e+001	2.59039323067058e-002,3.30209419886841e-003
4.67735141287196e+001	2.58992131944597e-002,3.38039175803185e-003
4.78630092322636e+001	2.58942484495775e-002,3.46061062279760e-003
4.89778819368444e+001	2.58890242341355e-002,3.54280235515263e-003
5.01187233627270e+001	2.58835258368889e-002,3.62702018390929e-003
5.12861383991362e+001	2.58777376103554e-002,3.71331907408704e-003
5.24807460249770e+001	2.58716429027787e-002,3.80175579972962e-003
5.37031796370250e+001	2.58652239845111e-002,3.89238902031705e-003
5.49540873857622e+001	2.58584619683170e-002,3.98527936093538e-003
5.62341325190346e+001	2.58513367230474e-002,4.08048949636766e-003
5.75439937337154e+001	2.58438267800857e-002,4.17808423927032e-003
5.88843655355586e+001	2.58359092319075e-002,4.27813063259722e-003
6.02559586074355e+001	2.58275596220327e-002,4.38069804643003e-003
6.16595001861479e+001	2.58187518255791e-002,4.48585827936758e-003
6.30957344480190e+001	2.58094579195540e-002,4.59368566461844e-003
6.45654229034652e+001	2.57996480419316e-002,4.70425718092815e-003
6.60693448007593e+001	2.57892902384763e-002,4.81765256845582e-003
6.76082975391978e+001	2.57783502961708e-002,4.93395444969407e-003
6.91830970918933e+001	2.57667915619960e-002,5.05324845549881e-003
7.07945784384134e+001	2.57545747456903e-002,5.17562335625968e-003
7.24435960074986e+001	2.57416577049834e-002,5.30117119820176e-003
7.41310241300914e+001	2.57279952116532e-002,5.42998744475460e-003
7.58577575029180e+001	2.57135386965964e-002,5.56217112286211e-003
7.76247116628688e+001	2.56982359719289e-002,5.69782497402920e-003
7.94328234724277e+001	2.56820309279419e-002,5.83705560980785e-003
8.12830516164095e+001	2.56648632025322e-002,5.97997367131349e-003
8.31763771102667e+001	2.56466678204986e-002,6.12669399222965e-003
8.51138038202372e+001	2.56273747998493e-002,6.27733576459925e-003
8.70963589956076e+001	2.56069087219981e-002,6.43202270651250e-003
8.91250938133741e+001	2.55851882624349e-002,6.59088323057811e-003
9.12010839355905e+001	2.55621256781445e-002,6.75405061179980e-003
9.33254300796986e+001	2.55376262477047e-002,6.92166315317068e-003
9.54992586021431e+001	2.55115876596328e-002,7.09386434692911e-003
9.77237220955805e+001	2.54838993441580e-002,7.27080302899252e-003
9.99999999999995e+001	2.54544417431811e-002,7.45263352357879e-003
1.02329299228075e+002	2.54230855127425e-002,7.63951577443621e-003
1.04712854805089e+002	2.53896906518552e-002,7.83161545841121e-003
1.07151930523760e+002	2.53541055510782e-002,8.02910407627735e-003
1.09647819614318e+002	2.53161659537042e-002,8.23215901481049e-003
1.12201845430196e+002	2.52756938219360e-002,8.44096357299991e-003
1.14815362149688e+002	2.52324960999134e-002,8.65570694401565e-003
1.17489755493952e+002	2.51863633649710e-002,8.87658414307653e-003
1.20226443461741e+002	2.51370683580446e-002,9.10379586965667e-003
1.23026877081237e+002	2.50843643837446e-002,9.33754829049237e-003
1.25892541179416e+002	2.50279835702925e-002,9.57805272757426e-003
1.28824955169313e+002	2.49676349793243e-002,9.82552523268629e-003
1.31825673855640e+002	2.49030025555362e-002,1.00801860270437e-002
