Freq.	V(vout)
3.71535229097170e+002	(2.00004753750575e+001dB,-1.18756774871074e-002°)
3.80189396320558e+002	(2.00004763614927e+001dB,-1.21522925425445e-002°)
3.89045144994278e+002	(2.00004773944173e+001dB,-1.24353504331695e-002°)
3.98107170553494e+002	(2.00004784760223e+001dB,-1.27250012047489e-002°)
4.07380277804110e+002	(2.00004796086018e+001dB,-1.30213983971996e-002°)
4.16869383470332e+002	(2.00004807945583e+001dB,-1.33246991281338e-002°)
4.26579518801589e+002	(2.00004820364074e+001dB,-1.36350641690579e-002°)
4.36515832240163e+002	(2.00004833367832e+001dB,-1.39526580328452e-002°)
4.46683592150960e+002	(2.00004846984440e+001dB,-1.42776490670900e-002°)
4.57088189614872e+002	(2.00004861242780e+001dB,-1.46102095322969e-002°)
4.67735141287195e+002	(2.00004876173098e+001dB,-1.49505157046140e-002°)
4.78630092322635e+002	(2.00004891807063e+001dB,-1.52987479596473e-002°)
4.89778819368443e+002	(2.00004908177836e+001dB,-1.56550908706192e-002°)
5.01187233627268e+002	(2.00004925320142e+001dB,-1.60197333084909e-002°)
5.12861383991361e+002	(2.00004943270344e+001dB,-1.63928685386381e-002°)
5.24807460249769e+002	(2.00004962066516e+001dB,-1.67746943262692e-002°)
5.37031796370249e+002	(2.00004981748528e+001dB,-1.71654130376236e-002°)
5.49540873857620e+002	(2.00005002358129e+001dB,-1.75652317467097e-002°)
5.62341325190345e+002	(2.00005023939035e+001dB,-1.79743623474731e-002°)
5.75439937337152e+002	(2.00005046537023e+001dB,-1.83930216658526e-002°)
5.88843655355584e+002	(2.00005070200027e+001dB,-1.88214315713350e-002°)
6.02559586074353e+002	(2.00005094978239e+001dB,-1.92598190930998e-002°)
6.16595001861477e+002	(2.00005120924219e+001dB,-1.97084165460594e-002°)
6.30957344480188e+002	(2.00005148093003e+001dB,-2.01674616497423e-002°)
6.45654229034650e+002	(2.00005176542220e+001dB,-2.06371976502917e-002°)
6.60693448007591e+002	(2.00005206332215e+001dB,-2.11178734527236e-002°)
6.76082975391976e+002	(2.00005237526180e+001dB,-2.16097437513583e-002°)
