Freq.	V(vout)
8.31763771102664e+002	1.00006429160293e+001,-4.64032584601837e-003
8.51138038202369e+002	1.00006485575739e+001,-4.74840580651198e-003
8.70963589956073e+002	1.00006544650032e+001,-4.85900276451933e-003
8.91250938133738e+002	1.00006606508486e+001,-4.97217531064757e-003
9.12010839355902e+002	1.00006671282321e+001,-5.08798340027941e-003
9.33254300796983e+002	1.00006739108943e+001,-5.20648838091816e-003
9.54992586021428e+002	1.00006810132235e+001,-5.32775302689459e-003
9.77237220955802e+002	1.00006884502859e+001,-5.45184156999632e-003
9.99999999999991e+002	1.00006962378583e+001,-5.57881973695307e-003
1.02329299228075e+003	1.00007043924606e+001,-5.70875477975000e-003
1.04712854805089e+003	1.00007129313918e+001,-5.84171551455360e-003
1.07151930523760e+003	1.00007218727661e+001,-5.97777235530640e-003
1.09647819614318e+003	1.00007312355516e+001,-6.11699735156262e-003
1.12201845430195e+003	1.00007410396105e+001,-6.25946422729256e-003
1.14815362149687e+003	1.00007513057411e+001,-6.40524841725775e-003
1.17489755493952e+003	1.00007620557221e+001,-6.55442710798877e-003
1.20226443461740e+003	1.00007733123591e+001,-6.70707927821640e-003
1.23026877081237e+003	1.00007850995323e+001,-6.86328574077862e-003
1.25892541179416e+003	1.00007974422476e+001,-7.02312918235941e-003
1.28824955169312e+003	1.00008103666900e+001,-7.18669420886000e-003
1.31825673855640e+003	1.00008239002786e+001,-7.35406739053603e-003
1.34896288259164e+003	1.00008380717250e+001,-7.52533730423100e-003
1.38038426460287e+003	1.00008529110942e+001,-7.70059458095914e-003
1.41253754462274e+003	1.00008684498687e+001,-7.87993195278060e-003
1.44543977074591e+003	1.00008847210151e+001,-8.06344430301339e-003
1.47910838816819e+003	1.00009017590538e+001,-8.25122871269028e-003
1.51356124843619e+003	1.00009196001331e+001,-8.44338451292275e-003
1.54881661891247e+003	1.00009382821050e+001,-8.64001333438471e-003
1.58489319246110e+003	1.00009578446062e+001,-8.84121916347608e-003
1.62181009735891e+003	1.00009783291420e+001,-9.04710839268948e-003
1.65958690743754e+003	1.00009997791744e+001,-9.25778987776145e-003
1.69824365246173e+003	1.00010222402147e+001,-9.47337499203913e-003
1.73780082874936e+003	1.00010457599197e+001,-9.69397768541510e-003
1.77827941003891e+003	1.00010703881934e+001,-9.91971454553784e-003
1.81970085860997e+003	1.00010961772921e+001,-1.01507048497672e-002
1.86208713666285e+003	1.00011231819368e+001,-1.03870706365526e-002
1.90546071796323e+003	1.00011514594281e+001,-1.06289367603021e-002
1.94984459975803e+003	1.00011810697684e+001,-1.08764309581338e-002
1.99526231496886e+003	1.00012120757896e+001,-1.11296839179499e-002
2.04173794466951e+003	1.00012445432864e+001,-1.13888293384298e-002
2.08929613085402e+003	1.00012785411560e+001,-1.16540040062812e-002
2.13796208950221e+003	1.00013141415443e+001,-1.19253478560931e-002
2.18776162394953e+003	1.00013514199999e+001,-1.22030040483502e-002
2.23872113856832e+003	1.00013904556338e+001,-1.24871190381083e-002
2.29086765276775e+003	1.00014313312882e+001,-1.27778426546231e-002
2.34422881531990e+003	1.00014741337123e+001,-1.30753281660587e-002
2.39883291901947e+003	1.00015189537466e+001,-1.33797323690156e-002
2.45470891568501e+003	1.00015658865158e+001,-1.36912156582730e-002
2.51188643150955e+003	1.00016150316323e+001,-1.40099421130132e-002
2.57039578276884e+003	1.00016664934062e+001,-1.43360795724923e-002
2.63026799189535e+003	1.00017203810683e+001,-1.46697997245684e-002
2.69153480392689e+003	1.00017768090024e+001,-1.50112781910222e-002
2.75422870333814e+003	1.00018358969878e+001,-1.53606946094959e-002
2.81838293126442e+003	1.00018977704549e+001,-1.57182327241841e-002
2.88403150312658e+003	1.00019625607522e+001,-1.60840804825384e-002
2.95120922666635e+003	1.00020304054249e+001,-1.64584301155967e-002
3.01995172040198e+003	1.00021014485085e+001,-1.68414782378120e-002
3.09029543251356e+003	1.00021758408348e+001,-1.72334259452443e-002
3.16227766016835e+003	1.00022537403537e+001,-1.76344789072050e-002
