time	V(vin)	V(vout)
4.592319466510554e-002	0.000000e+000	-4.835405e-001
4.592326334153199e-002	0.000000e+000	-4.851133e-001
4.592332116962886e-002	0.000000e+000	-4.863231e-001
4.592337915184844e-002	0.000000e+000	-4.873540e-001
4.592349959918788e-002	0.000000e+000	-4.888490e-001
4.592355380497785e-002	0.000000e+000	-4.890414e-001
4.592359739560099e-002	0.000000e+000	-4.890321e-001
4.592364667332874e-002	0.000000e+000	-4.888411e-001
4.592378533065569e-002	0.000000e+000	-4.877186e-001
4.592385889530711e-002	0.000000e+000	-4.869482e-001
4.592391733332343e-002	0.000000e+000	-4.862783e-001
4.592408257317093e-002	0.000000e+000	-4.842465e-001
4.592424781301843e-002	0.000000e+000	-4.817480e-001
4.592441305286594e-002	0.000000e+000	-4.787830e-001
4.592457829271344e-002	0.000000e+000	-4.753513e-001
4.592474353256095e-002	0.000000e+000	-4.714529e-001
4.592490877240845e-002	0.000000e+000	-4.670880e-001
4.592507401225596e-002	0.000000e+000	-4.622564e-001
4.592549993624586e-002	0.000000e+000	-4.373835e-001
4.592567680349688e-002	0.000000e+000	-3.972952e-001
4.592582954454553e-002	0.000000e+000	-3.186559e-001
4.592599657729333e-002	0.000000e+000	-2.028792e-001
4.592614797045980e-002	0.000000e+000	-9.270146e-002
4.592631684413479e-002	0.000000e+000	3.247021e-002
4.592654516632146e-002	0.000000e+000	2.056697e-001
4.592687093662615e-002	0.000000e+000	4.574201e-001
4.592730793715108e-002	0.000000e+000	8.015125e-001
4.592775858881972e-002	0.000000e+000	1.158646e+000
4.592796620422306e-002	0.000000e+000	1.313393e+000
4.592805518867484e-002	0.000000e+000	1.355859e+000
4.592814700297261e-002	0.000000e+000	1.361550e+000
4.592817506957796e-002	0.000000e+000	1.351500e+000
4.592821482668436e-002	0.000000e+000	1.325600e+000
4.592825735485998e-002	0.000000e+000	1.293400e+000
4.592833240825412e-002	0.000000e+000	1.231469e+000
4.592846179478265e-002	0.000000e+000	1.122080e+000
4.592858425237072e-002	0.000000e+000	1.018702e+000
4.592877581468453e-002	0.000000e+000	8.581996e-001
4.592901931656643e-002	0.000000e+000	6.574860e-001
4.592940795234728e-002	0.000000e+000	3.489592e-001
4.592987589761683e-002	0.000000e+000	9.003833e-003
4.593022570973790e-002	0.000000e+000	-1.966101e-001
4.593054319168743e-002	0.000000e+000	-3.234811e-001
4.593086471377943e-002	0.000000e+000	-4.018282e-001
4.593109633563482e-002	0.000000e+000	-4.354253e-001
4.593134856838282e-002	0.000000e+000	-4.570353e-001
4.593173329250160e-002	0.000000e+000	-4.779708e-001
4.593182979094299e-002	0.000000e+000	-4.809100e-001
4.593196194940688e-002	0.000000e+000	-4.843901e-001
4.593203345190643e-002	0.000000e+000	-4.859951e-001
4.593209556955216e-002	0.000000e+000	-4.871510e-001
4.593221511571916e-002	0.000000e+000	-4.887485e-001
4.593226439319419e-002	0.000000e+000	-4.889841e-001
4.593230851984895e-002	0.000000e+000	-4.890264e-001
4.593235456361347e-002	0.000000e+000	-4.888978e-001
4.593241967778260e-002	0.000000e+000	-4.884976e-001
4.593249679875614e-002	0.000000e+000	-4.878358e-001
4.593256693548914e-002	0.000000e+000	-4.871201e-001
4.593262751125542e-002	0.000000e+000	-4.864383e-001
4.593278289463152e-002	0.000000e+000	-4.845311e-001
4.593293827800762e-002	0.000000e+000	-4.822403e-001
4.593309366138371e-002	0.000000e+000	-4.795659e-001
4.593324904475980e-002	0.000000e+000	-4.765078e-001
4.593340442813590e-002	0.000000e+000	-4.730662e-001
4.593355981151200e-002	0.000000e+000	-4.692409e-001
4.593371519488809e-002	0.000000e+000	-4.650320e-001
4.593415092054662e-002	0.000000e+000	-4.458460e-001
4.593436131471500e-002	0.000000e+000	-4.138688e-001
4.593450128406262e-002	0.000000e+000	-3.546459e-001
4.593468460156923e-002	0.000000e+000	-2.338851e-001
4.593480273601281e-002	0.000000e+000	-1.489836e-001
4.593494795403583e-002	0.000000e+000	-4.244282e-002
4.593518338381065e-002	0.000000e+000	1.347207e-001
4.593551479294169e-002	0.000000e+000	3.891606e-001
4.593590880749188e-002	0.000000e+000	6.978223e-001
4.593635219859882e-002	0.000000e+000	1.050407e+000
4.593654896022259e-002	0.000000e+000	1.207860e+000
4.593667016333495e-002	0.000000e+000	1.302431e+000
4.593673852265087e-002	0.000000e+000	1.347986e+000
4.593680032031697e-002	0.000000e+000	1.372053e+000
4.593686217298667e-002	0.000000e+000	1.373489e+000
4.593689789768684e-002	0.000000e+000	1.361190e+000
4.593694229929106e-002	0.000000e+000	1.333993e+000
4.593698500533761e-002	0.000000e+000	1.302262e+000
4.593701794503818e-002	0.000000e+000	1.275604e+000
4.593710630553773e-002	0.000000e+000	1.201429e+000
4.593718260567353e-002	0.000000e+000	1.136838e+000
4.593729127214116e-002	0.000000e+000	1.045026e+000
4.593748819484342e-002	0.000000e+000	8.797469e-001
4.593770893028949e-002	0.000000e+000	6.971966e-001
4.593808289331796e-002	0.000000e+000	3.986309e-001
4.593858458776937e-002	0.000000e+000	2.949334e-002
4.593894135282017e-002	0.000000e+000	-1.859257e-001
4.593924544592257e-002	0.000000e+000	-3.119884e-001
4.593958491244855e-002	0.000000e+000	-3.982525e-001
4.593981659644517e-002	0.000000e+000	-4.334362e-001
4.594006880409726e-002	0.000000e+000	-4.558384e-001
4.594039162518350e-002	0.000000e+000	-4.750727e-001
4.594042188966033e-002	0.000000e+000	-4.762824e-001
4.594054294756768e-002	0.000000e+000	-4.801776e-001
4.594070435811080e-002	0.000000e+000	-4.844707e-001
4.594077983047510e-002	0.000000e+000	-4.861703e-001
4.594084471277252e-002	0.000000e+000	-4.873604e-001
4.594096394938471e-002	0.000000e+000	-4.889179e-001
4.594101416314769e-002	0.000000e+000	-4.891441e-001
4.594105851470695e-002	0.000000e+000	-4.891758e-001
4.594110495798384e-002	0.000000e+000	-4.890369e-001
4.594116958466764e-002	0.000000e+000	-4.886329e-001
4.594124666179240e-002	0.000000e+000	-4.879703e-001
4.594131703112879e-002	0.000000e+000	-4.872564e-001
4.594137728478209e-002	0.000000e+000	-4.865841e-001
4.594153465904039e-002	0.000000e+000	-4.846687e-001
4.594169203329869e-002	0.000000e+000	-4.823616e-001
4.594184940755700e-002	0.000000e+000	-4.796629e-001
4.594200678181529e-002	0.000000e+000	-4.765725e-001
4.594216415607360e-002	0.000000e+000	-4.730905e-001
4.594232153033190e-002	0.000000e+000	-4.692169e-001
4.594247890459020e-002	0.000000e+000	-4.649516e-001
4.594291093398151e-002	0.000000e+000	-4.458904e-001
4.594311980127393e-002	0.000000e+000	-4.140866e-001
4.594325940529903e-002	0.000000e+000	-3.550142e-001
4.594344195017341e-002	0.000000e+000	-2.348086e-001
4.594355985620781e-002	0.000000e+000	-1.500880e-001
4.594370476463586e-002	0.000000e+000	-4.379352e-002
4.594394036714419e-002	0.000000e+000	1.334756e-001
4.594427308947176e-002	0.000000e+000	3.889048e-001
4.594466686504505e-002	0.000000e+000	6.973673e-001
4.594510945959108e-002	0.000000e+000	1.049322e+000
4.594530833163143e-002	0.000000e+000	1.208545e+000
4.594543044574784e-002	0.000000e+000	1.304041e+000
4.594550094051784e-002	0.000000e+000	1.351585e+000
4.594556152433279e-002	0.000000e+000	1.376212e+000
4.594562241776773e-002	0.000000e+000	1.379075e+000
4.594565784593072e-002	0.000000e+000	1.367726e+000
4.594570290374063e-002	0.000000e+000	1.340936e+000
4.594574417115562e-002	0.000000e+000	1.310725e+000
4.594577485154790e-002	0.000000e+000	1.286042e+000
4.594586148216066e-002	0.000000e+000	1.213464e+000
4.594593378296399e-002	0.000000e+000	1.152251e+000
4.594603345805620e-002	0.000000e+000	1.067970e+000
4.594622480091538e-002	0.000000e+000	9.071085e-001
4.594643137707151e-002	0.000000e+000	7.357829e-001
4.594680262782470e-002	0.000000e+000	4.368477e-001
4.594726174615800e-002	0.000000e+000	9.022305e-002
4.594760480071577e-002	0.000000e+000	-1.317588e-001
4.594789917131794e-002	0.000000e+000	-2.726640e-001
4.594820285605944e-002	0.000000e+000	-3.677334e-001
4.594844903166248e-002	0.000000e+000	-4.150369e-001
4.594871992826248e-002	0.000000e+000	-4.463603e-001
4.594898571373345e-002	0.000000e+000	-4.645903e-001
4.594944142694072e-002	0.000000e+000	-4.836889e-001
4.594947970566785e-002	0.000000e+000	-4.847817e-001
4.594955626312212e-002	0.000000e+000	-4.863648e-001
4.594961594497252e-002	0.000000e+000	-4.874394e-001
4.594974614312675e-002	0.000000e+000	-4.890724e-001
4.594980352017184e-002	0.000000e+000	-4.892696e-001
4.594985021445396e-002	0.000000e+000	-4.892473e-001
4.594990050674349e-002	0.000000e+000	-4.890382e-001
4.595003874145655e-002	0.000000e+000	-4.879069e-001
4.595011388125910e-002	0.000000e+000	-4.871261e-001
4.595024376226609e-002	0.000000e+000	-4.856022e-001
4.595040352606471e-002	0.000000e+000	-4.835310e-001
4.595056328986333e-002	0.000000e+000	-4.810058e-001
4.595072305366195e-002	0.000000e+000	-4.780265e-001
4.595088281746057e-002	0.000000e+000	-4.745931e-001
4.595104258125919e-002	0.000000e+000	-4.707057e-001
4.595120234505781e-002	0.000000e+000	-4.663643e-001
4.595136210885643e-002	0.000000e+000	-4.615687e-001
4.595178328165006e-002	0.000000e+000	-4.354611e-001
4.595195557041544e-002	0.000000e+000	-3.936642e-001
4.595211280341898e-002	0.000000e+000	-3.103632e-001
4.595225576136908e-002	0.000000e+000	-2.109406e-001
4.595240992581183e-002	0.000000e+000	-9.864007e-002
4.595258097018307e-002	0.000000e+000	2.816364e-002
4.595281207143267e-002	0.000000e+000	2.034682e-001
4.595317045879739e-002	0.000000e+000	4.806170e-001
4.595360611972745e-002	0.000000e+000	8.239283e-001
4.595404930599921e-002	0.000000e+000	1.173258e+000
4.595426745468612e-002	0.000000e+000	1.327892e+000
4.595436536795818e-002	0.000000e+000	1.367580e+000
4.595443371241580e-002	0.000000e+000	1.364424e+000
4.595446305127925e-002	0.000000e+000	1.351351e+000
4.595450796122568e-002	0.000000e+000	1.320897e+000
4.595454139769976e-002	0.000000e+000	1.295159e+000
4.595461631971735e-002	0.000000e+000	1.233048e+000
4.595467325891860e-002	0.000000e+000	1.184948e+000
4.595474703975068e-002	0.000000e+000	1.122506e+000
4.595488684839291e-002	0.000000e+000	1.004495e+000
4.595506705137279e-002	0.000000e+000	8.536457e-001
4.595534165686222e-002	0.000000e+000	6.276141e-001
4.595570975327706e-002	0.000000e+000	3.352875e-001
4.595613092533621e-002	0.000000e+000	2.720680e-002
4.595646650593768e-002	0.000000e+000	-1.693079e-001
4.595690526980904e-002	0.000000e+000	-3.433391e-001
4.595718092280905e-002	0.000000e+000	-4.086880e-001
4.595741327356888e-002	0.000000e+000	-4.393333e-001
4.595765920048887e-002	0.000000e+000	-4.589152e-001
4.595804736971643e-002	0.000000e+000	-4.789456e-001
4.595817151995662e-002	0.000000e+000	-4.826936e-001
4.595827784193276e-002	0.000000e+000	-4.852595e-001
4.595834247836781e-002	0.000000e+000	-4.866119e-001
4.595840348060044e-002	0.000000e+000	-4.876660e-001
4.595852731531990e-002	0.000000e+000	-4.891150e-001
4.595858127031362e-002	0.000000e+000	-4.892663e-001
4.595862387070496e-002	0.000000e+000	-4.892314e-001
4.595867422676799e-002	0.000000e+000	-4.890131e-001
4.595881279558426e-002	0.000000e+000	-4.878703e-001
4.595888870171072e-002	0.000000e+000	-4.870773e-001
4.595901830700561e-002	0.000000e+000	-4.855491e-001
4.595918857500805e-002	0.000000e+000	-4.836673e-001
4.595935884301049e-002	0.000000e+000	-4.809440e-001
4.595952911101292e-002	0.000000e+000	-4.773792e-001
4.595969937901536e-002	0.000000e+000	-4.729727e-001
4.595986964701779e-002	0.000000e+000	-4.677247e-001
4.596003991502023e-002	0.000000e+000	-4.616352e-001
4.596021018302267e-002	0.000000e+000	-4.547040e-001
4.596065273456966e-002	0.000000e+000	-4.052038e-001
4.596082184249137e-002	0.000000e+000	-3.393532e-001
4.596108283274193e-002	0.000000e+000	-1.659956e-001
4.596122259406991e-002	0.000000e+000	-6.445121e-002
4.596139107601503e-002	0.000000e+000	6.085084e-002
