Freq.	V(vout)
3.09029543251365e+003	5.15545238665593e-003,-1.07651026018683e-002
3.12607936712402e+003	5.25739065133140e-003,-1.08361107535174e-002
3.16227766016844e+003	5.36065706807982e-003,-1.09066008764009e-002
3.19889510969146e+003	5.46524983202702e-003,-1.09765442775100e-002
3.23593656929635e+003	5.57116637985845e-003,-1.10459120107195e-002
3.27340694878845e+003	5.67840337268619e-003,-1.11146748980104e-002
3.31131121482598e+003	5.78695667949428e-003,-1.11828035516603e-002
3.34965439157834e+003	5.89682136121609e-003,-1.12502683973916e-002
3.38844156139209e+003	6.00799165549747e-003,-1.13170396984658e-002
3.42767786546457e+003	6.12046096219961e-003,-1.13830875807041e-002
3.46736850452539e+003	6.23422182969614e-003,-1.14483820584192e-002
3.50751873952575e+003	6.34926594201834e-003,-1.15128930612309e-002
3.54813389233583e+003	6.46558410690240e-003,-1.15765904617435e-002
3.58921934645013e+003	6.58316624479216e-003,-1.16394441040528e-002
3.63078054770109e+003	6.70200137884987e-003,-1.17014238330520e-002
3.67282300498092e+003	6.82207762602695e-003,-1.17624995244989e-002
3.71535229097180e+003	6.94338218924518e-003,-1.18226411158061e-002
3.75837404288452e+003	7.06590135073791e-003,-1.18818186375115e-002
3.80189396320569e+003	7.18962046659882e-003,-1.19400022453814e-002
3.84591782045362e+003	7.31452396258421e-003,-1.19971622530998e-002
3.89045144994289e+003	7.44059533121291e-003,-1.20532691654877e-002
3.93550075455786e+003	7.56781713020511e-003,-1.21082937121998e-002
3.98107170553506e+003	7.69617098229960e-003,-1.21622068818374e-002
4.02717034325468e+003	7.82563757648553e-003,-1.22149799564176e-002
4.07380277804121e+003	7.95619667068237e-003,-1.22665845461326e-002
4.12097519097339e+003	8.08782709589812e-003,-1.23169926243325e-002
4.16869383470344e+003	8.22050676189291e-003,-1.23661765626621e-002
4.21696503428591e+003	8.35421266437104e-003,-1.24141091662782e-002
4.26579518801602e+003	8.48892089372105e-003,-1.24607637090751e-002
4.31519076827775e+003	8.62460664531943e-003,-1.25061139688398e-002
4.36515832240175e+003	8.76124423140924e-003,-1.25501342622602e-002
4.41570447353322e+003	8.89880709456071e-003,-1.25927994797071e-002
4.46683592150973e+003	9.03726782271662e-003,-1.26340851197076e-002
4.51855944374932e+003	9.17659816582015e-003,-1.26739673230311e-002
4.57088189614885e+003	9.31676905401920e-003,-1.27124229063026e-002
4.62381021399271e+003	9.45775061743499e-003,-1.27494293950629e-002
4.67735141287209e+003	9.59951220747951e-003,-1.27849650561921e-002
4.73151258961491e+003	9.74202241970002e-003,-1.28190089296140e-002
4.78630092322649e+003	9.88524911812523e-003,-1.28515408592002e-002
4.84172367584110e+003	1.00291594610815e-002,-1.28825415227922e-002
4.89778819368457e+003	1.01737199284442e-002,-1.29119924612620e-002
4.95450190804801e+003	1.03188963502821e-002,-1.29398761065341e-002
5.01187233627283e+003	1.04646539368515e-002,-1.29661758084909e-002
5.06990708274716e+003	1.06109573098874e-002,-1.29908758606886e-002
5.12861383991376e+003	1.07577705351393e-002,-1.30139615248128e-002
5.18800038928973e+003	1.09050571560910e-002,-1.30354190538027e-002
5.24807460249784e+003	1.10527802288017e-002,-1.30552357135813e-002
5.30884444231000e+003	1.12009023578007e-002,-1.30733998033274e-002
5.37031796370265e+003	1.13493857329649e-002,-1.30899006742324e-002
5.43250331492446e+003	1.14981921673025e-002,-1.31047287466861e-002
5.49540873857637e+003	1.16472831355676e-002,-1.31178755258436e-002
5.55904257270416e+003	1.17966198136203e-002,-1.31293336155245e-002
5.62341325190362e+003	1.19461631184521e-002,-1.31390967304072e-002
5.68852930843855e+003	1.20958737487861e-002,-1.31471597064787e-002
5.75439937337170e+003	1.22457122261662e-002,-1.31535185097114e-002
5.82103217770885e+003	1.23956389364420e-002,-1.31581702429394e-002
5.88843655355603e+003	1.25456141715583e-002,-1.31611131509154e-002
